date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:21	1120/1120	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:10%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/)
12:07:21	1102/1102	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:10%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/tabs/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/tabs/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/tabs/)
12:07:21	1120/1120	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:11%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/)
12:07:22	17902/17902	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202024%2022:21:21%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/perfect-scrollbar/perfect-scrollbar.min.js	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/perfect-scrollbar/perfect-scrollbar.min.js	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/perfect-scrollbar/)
12:07:32	985/985	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:21%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/widgets/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/widgets/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/taxonomy-list/)
12:07:32	1116/1116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:21%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/)
12:07:32	1116/1116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:22%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/)
12:07:33	1116/1116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:22%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/team-member/)
12:07:43	1116/1116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:32%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/)
12:07:43	1116/1116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:32%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/testimonial/)
12:07:44	2579/2579	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:33%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:07:44	2579/2579	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:33%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:07:50	520144/520144	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202024%2022:21:21%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/tableToExcel/tableToExcel.js	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/tableToExcel/tableToExcel.js	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/tableToExcel/)
12:07:55	1162/1162	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:44%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-comments/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-comments/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:07:55	1160/1160	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:44%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-content/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-content/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:07:55	1154/1154	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:44%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-info/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-info/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:08:01	1156/1156	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:50%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-media/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/post-media/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/theme-builder/)
12:08:06	1118/1118	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:55%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/)
12:08:06	1118/1118	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:55%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/)
12:08:07	1118/1118	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:07:56%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/)
12:08:12	981/981	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:01%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/widgets/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/widgets/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/twitter-feed/)
12:08:17	965/965	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:07%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/widgets/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/widgets/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/)
12:08:18	1110/1110	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:07%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/modules/woo-grid/)
12:08:18	3337/3337	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:07%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/?C=N;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/indexb70a.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/?C=N;O=D)
12:08:23	3337/3337	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:12%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/?C=S;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/index5851.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/?C=S;O=A)
12:08:28	424/424	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2022:21:21%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/check-mark.png	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/check-mark.png	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/)
12:08:29	973/973	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:18%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/)
12:08:29	973/973	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:18%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/img/pro-options/)
12:08:34	3322/3322	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:23%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/?C=D;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/indexad3f.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/?C=D;O=A)
12:08:39	975/975	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:29%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/confetti/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/confetti/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/)
12:08:39	1325/1325	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:28%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/)
12:08:40	1197/1197	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:29%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/iconpicker/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/iconpicker/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/lib/)
12:08:40	964/964	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:35%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/metabox/?C=M;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/metabox/indexf8a0.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/admin/metabox/)
12:08:40	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:40%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-conditions-manager.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-conditions-manager.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:40	4129/4129	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:40%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/?C=M;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/index72c9.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/?C=M;O=A)
12:08:40	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:40%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-render-templates.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-render-templates.fa.delayed	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:40%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-actions.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-actions.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:40%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-category-filter.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-category-filter.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:41	4129/4129	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:41%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/?C=S;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/index5851.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/?C=S;O=A)
12:08:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:41%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-library.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-library.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:41%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-loop.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-loop.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:41%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-modal-popups.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-modal-popups.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:42	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:41%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-shortcode.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/wpr-templates-shortcode.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/includes/)
12:08:42	0/-1	---M--	500	error ('')			https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/mega-menu.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/mega-menu.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/admin/)
12:08:52	942/942	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:42%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/aos/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/aos/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/)
12:08:52	1144/1144	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:42%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/)
12:08:53	1144/1144	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:42%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/?C=N;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/indexb70a.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/?C=M;O=A)
12:08:53	1144/1144	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:42%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/?C=M;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/index72c9.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/bricklayer/?C=M;O=A)
12:09:03	964/964	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:53%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/)
12:09:03	951/951	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:53%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/charts/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/charts/index.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/)
12:09:04	964/964	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:53%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/)
12:09:04	964/964	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:08:53%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/flipster/)
12:09:05	957/957	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:04%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/)
12:09:05	957/957	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:04%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/fullpage/)
12:09:05	1319/1319	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:04%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/?C=S;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/indexbfec.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/)
12:09:05	1319/1319	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:04%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/?C=D;O=A	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/index30b5.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/)
12:09:05	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:05%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/wpr-ajax-search.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/wpr-ajax-search.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/)
12:09:05	1659/1659	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2010:09:05%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/clusters/?C=N;O=D	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/clusters/indexc052.html	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/assets/js/lib/gmap/clusters/)
12:09:06	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2026%20Aug%202024%2010:09:05%20GMT	https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/wpr-form-handlers.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Mohamed/www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/wpr-form-handlers.php	(from https://www.betclim.fr/wp-content/plugins/royal-elementor-addons/classes/modules/)
